"","establishment_id","rolling_window","start_date","end_date","n_pos","n_pos_adj","percent_pos","percent_pos_adj","n_neg","percent_neg","total_sample_no","n_pos_breast","n_neg_breast","n_pos_leg","n_neg_leg","n_pos_wing","n_neg_wing","rw_category","establishment_size"
"3418",3883,"5","2024-06-02","2025-05-31",1,1,1.75438596491228,1.75438596491228,56,98.2456140350877,57,1,30,0,0,0,26,"1","Large"
"3419",3883,"6","2024-04-28","2025-04-26",1,1,1.72413793103448,1.72413793103448,57,98.2758620689655,58,1,32,0,0,0,25,"1","Large"
"3420",3883,"7","2024-03-31","2025-03-29",1,1,1.72413793103448,1.72413793103448,57,98.2758620689655,58,1,33,0,0,0,24,"1","Large"
"3421",3883,"8","2024-02-25","2025-02-22",1,1,1.72413793103448,1.72413793103448,57,98.2758620689655,58,1,31,0,0,0,26,"1","Large"
"3422",3883,"9","2024-01-28","2025-01-25",2,2,3.50877192982456,3.50877192982456,55,96.4912280701754,57,2,31,0,0,0,24,"1","Large"
"3423",3883,"10","2023-12-31","2024-12-28",2,2,3.50877192982456,3.50877192982456,55,96.4912280701754,57,2,32,0,0,0,23,"1","Large"
"3424",3883,"11","2023-12-03","2024-11-30",2,2,3.50877192982456,3.50877192982456,55,96.4912280701754,57,2,32,0,0,0,23,"1","Large"
"3425",3883,"12","2023-10-29","2024-10-26",2,2,3.50877192982456,3.50877192982456,55,96.4912280701754,57,2,31,0,0,0,24,"1","Large"
"3426",3883,"13","2023-10-01","2024-09-28",1,1,1.81818181818182,1.81818181818182,54,98.1818181818182,55,1,31,0,0,0,23,"1","Large"
"3427",3883,"14","2023-09-03","2024-08-31",1,1,1.78571428571429,1.78571428571429,55,98.2142857142857,56,1,31,0,0,0,24,"1","Large"
"3428",3883,"15","2023-07-30","2024-07-27",2,2,3.63636363636364,3.63636363636364,53,96.3636363636364,55,1,31,0,0,1,22,"1","Large"
"3429",3883,"16","2023-07-02","2024-06-29",2,2,3.50877192982456,3.50877192982456,55,96.4912280701754,57,1,31,0,0,1,24,"1","Large"
"3430",3883,"17","2023-05-28","2024-05-25",2,2,3.50877192982456,3.50877192982456,55,96.4912280701754,57,1,31,0,0,1,24,"1","Large"
"3431",3883,"18","2023-04-30","2024-04-27",2,2,3.57142857142857,3.57142857142857,54,96.4285714285714,56,1,31,0,0,1,23,"1","Large"
"3432",3883,"19","2023-04-02","2024-03-30",2,2,3.57142857142857,3.57142857142857,54,96.4285714285714,56,1,30,0,0,1,24,"1","Large"
"3433",3883,"20","2023-02-26","2024-02-24",2,2,3.50877192982456,3.50877192982456,55,96.4912280701754,57,1,30,0,0,1,25,"1","Large"
"3434",3883,"21","2023-01-29","2024-01-27",1,1,1.75438596491228,1.75438596491228,56,98.2456140350877,57,0,31,0,0,1,25,"1","Large"
"3435",3883,"22","2023-01-01","2023-12-30",1,1,1.72413793103448,1.72413793103448,57,98.2758620689655,58,0,29,0,0,1,28,"1","Large"
"3436",3890,"1","2024-09-29","2025-09-27",2,1,4.34782608695652,2.17391304347826,44,95.6521739130435,46,1,20,0,15,1,9,"1","Large"
"3437",3890,"2","2024-09-01","2025-08-30",2,1,4.16666666666667,2.08333333333333,46,95.8333333333333,48,1,22,0,15,1,9,"1","Large"
"3438",3890,"3","2024-07-28","2025-07-26",2,1,4.08163265306122,2.04081632653061,47,95.9183673469388,49,1,22,0,15,1,10,"1","Large"
"3439",3890,"4","2024-06-30","2025-06-28",1,0,2.04081632653061,0,48,97.9591836734694,49,1,23,0,15,0,10,"1","Large"
"3440",3890,"5","2024-06-02","2025-05-31",1,0,1.96078431372549,0,50,98.0392156862745,51,1,23,0,17,0,10,"1","Large"
"3441",3890,"6","2024-04-28","2025-04-26",1,1,1.88679245283019,1.88679245283019,52,98.1132075471698,53,1,24,0,18,0,10,"1","Large"
"3442",3890,"7","2024-03-31","2025-03-29",0,0,0,0,53,100,53,0,25,0,17,0,11,"1","Large"
"3443",3890,"8","2024-02-25","2025-02-22",0,0,0,0,54,100,54,0,23,0,18,0,13,"1","Large"
"3444",3890,"9","2024-01-28","2025-01-25",0,0,0,0,54,100,54,0,23,0,19,0,12,"1","Large"
"3445",3890,"10","2023-12-31","2024-12-28",0,0,0,0,57,100,57,0,24,0,20,0,13,"1","Large"
"3446",3890,"11","2023-12-03","2024-11-30",0,0,0,0,56,100,56,0,24,0,19,0,13,"1","Large"
"3447",3890,"12","2023-10-29","2024-10-26",0,0,0,0,57,100,57,0,22,0,20,0,15,"1","Large"
"3448",3890,"13","2023-10-01","2024-09-28",0,0,0,0,58,100,58,0,22,0,21,0,15,"1","Large"
"3449",3890,"14","2023-09-03","2024-08-31",0,0,0,0,58,100,58,0,20,0,23,0,15,"1","Large"
"3450",3890,"15","2023-07-30","2024-07-27",0,0,0,0,58,100,58,0,19,0,23,0,16,"1","Large"
"3451",3890,"16","2023-07-02","2024-06-29",0,0,0,0,59,100,59,0,18,0,23,0,18,"1","Large"
"3452",3890,"17","2023-05-28","2024-05-25",0,0,0,0,60,100,60,0,18,0,24,0,18,"1","Large"
"3453",3890,"18","2023-04-30","2024-04-27",0,0,0,0,58,100,58,0,18,0,22,0,18,"1","Large"
"3454",3890,"19","2023-04-02","2024-03-30",0,0,0,0,59,100,59,0,19,0,23,0,17,"1","Large"
"3455",3890,"20","2023-02-26","2024-02-24",1,1,1.75438596491228,1.75438596491228,56,98.2456140350877,57,0,20,1,21,0,15,"1","Large"
"3456",3890,"21","2023-01-29","2024-01-27",1,1,1.75438596491228,1.75438596491228,56,98.2456140350877,57,0,20,1,20,0,16,"1","Large"
"3457",3890,"22","2023-01-01","2023-12-30",2,2,3.57142857142857,3.57142857142857,54,96.4285714285714,56,0,20,1,19,1,15,"1","Large"
"3458",3901,"1","2024-09-29","2025-09-27",5,4,21.7391304347826,17.3913043478261,18,78.2608695652174,23,2,14,0,1,3,3,"3","Large"
"3459",3901,"2","2024-09-01","2025-08-30",5,4,21.7391304347826,17.3913043478261,18,78.2608695652174,23,2,14,0,1,3,3,"3","Large"
"3460",3901,"3","2024-07-28","2025-07-26",5,4,21.7391304347826,17.3913043478261,18,78.2608695652174,23,2,13,0,1,3,4,"3","Large"
"3461",3901,"4","2024-06-30","2025-06-28",4,3,16.6666666666667,12.5,20,83.3333333333333,24,2,15,0,1,2,4,"2","Large"
"3462",3901,"5","2024-06-02","2025-05-31",4,3,16.6666666666667,12.5,20,83.3333333333333,24,2,14,0,1,2,5,"2","Large"
"3463",3901,"6","2024-04-28","2025-04-26",2,1,8,4,23,92,25,1,16,0,1,1,6,"1","Large"
"3464",3901,"7","2024-03-31","2025-03-29",1,0,4.16666666666667,0,23,95.8333333333333,24,0,16,0,0,1,7,"1","Large"
"3465",3901,"8","2024-02-25","2025-02-22",0,0,0,0,25,100,25,0,17,0,0,0,8,"1","Large"
"3466",3901,"9","2024-01-28","2025-01-25",0,0,0,0,24,100,24,0,16,0,0,0,8,"1","Large"
"3467",3901,"10","2023-12-31","2024-12-28",0,0,0,0,24,100,24,0,16,0,0,0,8,"1","Large"
"3468",3901,"11","2023-12-03","2024-11-30",0,0,0,0,24,100,24,0,15,0,0,0,9,"1","Large"
"3469",3901,"12","2023-10-29","2024-10-26",0,0,0,0,24,100,24,0,16,0,0,0,8,"1","Large"
"3470",3901,"13","2023-10-01","2024-09-28",1,0,4.16666666666667,0,23,95.8333333333333,24,0,16,0,0,1,7,"1","Large"
"3471",3901,"14","2023-09-03","2024-08-31",1,0,4.16666666666667,0,23,95.8333333333333,24,0,16,0,0,1,7,"1","Large"
"3472",3901,"15","2023-07-30","2024-07-27",1,0,4.16666666666667,0,23,95.8333333333333,24,0,16,0,0,1,7,"1","Large"
"3473",3901,"16","2023-07-02","2024-06-29",1,0,4.16666666666667,0,23,95.8333333333333,24,0,15,0,0,1,8,"1","Large"
"3474",3901,"17","2023-05-28","2024-05-25",1,0,4.16666666666667,0,23,95.8333333333333,24,0,15,0,0,1,8,"1","Large"
"3475",3901,"18","2023-04-30","2024-04-27",1,0,4.34782608695652,0,22,95.6521739130435,23,0,15,0,0,1,7,"1","Large"
"3476",3901,"19","2023-04-02","2024-03-30",1,0,4.16666666666667,0,23,95.8333333333333,24,0,15,0,0,1,8,"1","Large"
"3477",3901,"20","2023-02-26","2024-02-24",1,0,4.34782608695652,0,22,95.6521739130435,23,0,15,0,0,1,7,"1","Large"
"3478",3901,"21","2023-01-29","2024-01-27",1,0,4.16666666666667,0,23,95.8333333333333,24,0,15,0,0,1,8,"1","Large"
"3479",3901,"22","2023-01-01","2023-12-30",1,0,4.16666666666667,0,23,95.8333333333333,24,0,16,0,0,1,7,"1","Large"
"3480",3906,"1","2024-09-29","2025-09-27",4,4,7.14285714285714,7.14285714285714,52,92.8571428571429,56,0,35,2,4,2,13,"1","Large"
"3481",3906,"2","2024-09-01","2025-08-30",4,4,7.01754385964912,7.01754385964912,53,92.9824561403509,57,0,36,2,4,2,13,"1","Large"
"3482",3906,"3","2024-07-28","2025-07-26",5,5,8.7719298245614,8.7719298245614,52,91.2280701754386,57,1,35,2,5,2,12,"2","Large"
"3483",3906,"4","2024-06-30","2025-06-28",5,5,8.7719298245614,8.7719298245614,52,91.2280701754386,57,1,37,2,5,2,10,"2","Large"
"3484",3906,"5","2024-06-02","2025-05-31",6,6,10.5263157894737,10.5263157894737,51,89.4736842105263,57,1,36,3,5,2,10,"2","Large"
"3485",3906,"6","2024-04-28","2025-04-26",5,5,8.7719298245614,8.7719298245614,52,91.2280701754386,57,1,39,2,5,2,8,"2","Large"
"3486",3906,"7","2024-03-31","2025-03-29",5,5,8.7719298245614,8.7719298245614,52,91.2280701754386,57,1,39,2,4,2,9,"2","Large"
"3487",3906,"8","2024-02-25","2025-02-22",5,5,8.7719298245614,8.7719298245614,52,91.2280701754386,57,2,40,1,4,2,8,"2","Large"
"3488",3906,"9","2024-01-28","2025-01-25",6,6,10.5263157894737,10.5263157894737,51,89.4736842105263,57,3,39,1,4,2,8,"2","Large"
"3489",3906,"10","2023-12-31","2024-12-28",7,7,12.280701754386,12.280701754386,50,87.719298245614,57,3,38,2,4,2,8,"2","Large"
"3490",3906,"11","2023-12-03","2024-11-30",9,9,15.5172413793103,15.5172413793103,49,84.4827586206897,58,3,39,3,4,3,6,"3","Large"
"3491",3906,"12","2023-10-29","2024-10-26",9,9,15.5172413793103,15.5172413793103,49,84.4827586206897,58,4,39,3,3,2,7,"3","Large"
"3492",3906,"13","2023-10-01","2024-09-28",8,8,14.0350877192982,14.0350877192982,49,85.9649122807018,57,4,38,3,4,1,7,"2","Large"
"3493",3906,"14","2023-09-03","2024-08-31",8,8,14.0350877192982,14.0350877192982,49,85.9649122807018,57,4,39,3,4,1,6,"2","Large"
"3494",3906,"15","2023-07-30","2024-07-27",7,7,12.280701754386,12.280701754386,50,87.719298245614,57,3,41,3,2,1,7,"2","Large"
"3495",3906,"16","2023-07-02","2024-06-29",8,8,13.7931034482759,13.7931034482759,50,86.2068965517241,58,4,39,3,2,1,9,"2","Large"
"3496",3906,"17","2023-05-28","2024-05-25",7,7,12.0689655172414,12.0689655172414,51,87.9310344827586,58,4,40,2,2,1,9,"2","Large"
"3497",3906,"18","2023-04-30","2024-04-27",7,7,12.280701754386,12.280701754386,50,87.719298245614,57,4,38,2,2,1,10,"2","Large"
"3498",3906,"19","2023-04-02","2024-03-30",8,8,14.0350877192982,14.0350877192982,49,85.9649122807018,57,4,37,3,3,1,9,"2","Large"
"3499",3906,"20","2023-02-26","2024-02-24",7,7,12.280701754386,12.280701754386,50,87.719298245614,57,3,38,3,3,1,9,"2","Large"
"3500",3906,"21","2023-01-29","2024-01-27",6,6,10.3448275862069,10.3448275862069,52,89.6551724137931,58,2,40,3,3,1,9,"2","Large"
"3501",3906,"22","2023-01-01","2023-12-30",6,6,10.5263157894737,10.5263157894737,51,89.4736842105263,57,2,40,2,3,2,8,"2","Large"
"3502",3923,"1","2024-09-29","2025-09-27",1,0,4.54545454545455,0,21,95.4545454545455,22,0,16,0,0,1,5,"1","Small"
"3503",3923,"2","2024-09-01","2025-08-30",1,0,4.54545454545455,0,21,95.4545454545455,22,0,16,0,0,1,5,"1","Small"
"3504",3923,"3","2024-07-28","2025-07-26",1,0,4.54545454545455,0,21,95.4545454545455,22,0,16,0,0,1,5,"1","Small"
"3505",3923,"4","2024-06-30","2025-06-28",0,0,0,0,21,100,21,0,16,0,0,0,5,"1","Small"
"3506",3923,"5","2024-06-02","2025-05-31",1,0,4.76190476190476,0,20,95.2380952380952,21,1,14,0,0,0,6,"1","Small"
"3507",3923,"6","2024-04-28","2025-04-26",1,0,4.76190476190476,0,20,95.2380952380952,21,1,13,0,0,0,7,"1","Small"
"3508",3923,"7","2024-03-31","2025-03-29",1,0,4.54545454545455,0,21,95.4545454545455,22,1,13,0,0,0,8,"1","Small"
"3509",3923,"8","2024-02-25","2025-02-22",1,0,4.34782608695652,0,22,95.6521739130435,23,1,15,0,0,0,7,"1","Small"
"3510",3923,"9","2024-01-28","2025-01-25",1,0,4.34782608695652,0,22,95.6521739130435,23,1,13,0,0,0,9,"1","Small"
"3511",3923,"10","2023-12-31","2024-12-28",1,0,4.34782608695652,0,22,95.6521739130435,23,1,14,0,0,0,8,"1","Small"
"3512",3923,"11","2023-12-03","2024-11-30",2,1,8.69565217391304,4.34782608695652,21,91.304347826087,23,2,13,0,0,0,8,"1","Small"
"3513",3923,"12","2023-10-29","2024-10-26",3,2,12.5,8.33333333333333,21,87.5,24,2,13,0,0,1,8,"2","Small"
"3514",3923,"13","2023-10-01","2024-09-28",4,3,17.3913043478261,13.0434782608696,19,82.6086956521739,23,3,11,0,0,1,8,"2","Small"
"3515",3923,"14","2023-09-03","2024-08-31",5,4,21.7391304347826,17.3913043478261,18,78.2608695652174,23,4,11,0,0,1,7,"3","Small"
"3516",3923,"15","2023-07-30","2024-07-27",6,5,26.0869565217391,21.7391304347826,17,73.9130434782609,23,5,9,0,0,1,8,"3","Small"
"3517",3923,"16","2023-07-02","2024-06-29",6,5,25,20.8333333333333,18,75,24,5,11,0,0,1,7,"3","Small"
"3518",3923,"17","2023-05-28","2024-05-25",6,5,26.0869565217391,21.7391304347826,17,73.9130434782609,23,4,12,0,0,2,5,"3","Small"
"3519",3923,"18","2023-04-30","2024-04-27",8,7,33.3333333333333,29.1666666666667,16,66.6666666666667,24,5,11,0,0,3,5,"3","Small"
"3520",3923,"19","2023-04-02","2024-03-30",8,7,33.3333333333333,29.1666666666667,16,66.6666666666667,24,5,12,0,0,3,4,"3","Small"
"3521",3923,"20","2023-02-26","2024-02-24",8,7,33.3333333333333,29.1666666666667,16,66.6666666666667,24,5,11,0,0,3,5,"3","Small"
"3522",3923,"21","2023-01-29","2024-01-27",9,8,37.5,33.3333333333333,15,62.5,24,5,12,0,0,4,3,"3","Small"
"3523",3923,"22","2023-01-01","2023-12-30",9,8,37.5,33.3333333333333,15,62.5,24,5,12,0,0,4,3,"3","Small"
"3524",3936,"1","2024-09-29","2025-09-27",0,0,0,0,21,100,21,0,21,0,0,0,0,"1","Large"
"3525",3936,"2","2024-09-01","2025-08-30",0,0,0,0,21,100,21,0,21,0,0,0,0,"1","Large"
"3526",3936,"3","2024-07-28","2025-07-26",0,0,0,0,22,100,22,0,22,0,0,0,0,"1","Large"
"3527",3936,"4","2024-06-30","2025-06-28",0,0,0,0,21,100,21,0,21,0,0,0,0,"1","Large"
"3528",3936,"5","2024-06-02","2025-05-31",0,0,0,0,21,100,21,0,21,0,0,0,0,"1","Large"
"3529",3936,"6","2024-04-28","2025-04-26",0,0,0,0,21,100,21,0,21,0,0,0,0,"1","Large"
"3530",3936,"7","2024-03-31","2025-03-29",0,0,0,0,21,100,21,0,21,0,0,0,0,"1","Large"
"3531",3936,"8","2024-02-25","2025-02-22",0,0,0,0,21,100,21,0,21,0,0,0,0,"1","Large"
"3532",3936,"9","2024-01-28","2025-01-25",2,1,9.52380952380952,4.76190476190476,19,90.4761904761905,21,2,19,0,0,0,0,"1","Large"
"3533",3936,"10","2023-12-31","2024-12-28",2,1,10,5,18,90,20,2,18,0,0,0,0,"1","Large"
"3534",3936,"11","2023-12-03","2024-11-30",2,1,9.09090909090909,4.54545454545455,20,90.9090909090909,22,2,20,0,0,0,0,"1","Large"
"3535",3936,"12","2023-10-29","2024-10-26",2,1,9.09090909090909,4.54545454545455,20,90.9090909090909,22,2,20,0,0,0,0,"1","Large"
"3536",3936,"13","2023-10-01","2024-09-28",2,1,9.09090909090909,4.54545454545455,20,90.9090909090909,22,2,20,0,0,0,0,"1","Large"
"3537",3936,"14","2023-09-03","2024-08-31",2,1,9.09090909090909,4.54545454545455,20,90.9090909090909,22,2,20,0,0,0,0,"1","Large"
"3538",3936,"15","2023-07-30","2024-07-27",2,1,10.5263157894737,5.26315789473684,17,89.4736842105263,19,2,17,0,0,0,0,"1","Large"
"3539",3936,"16","2023-07-02","2024-06-29",2,1,9.09090909090909,4.54545454545455,20,90.9090909090909,22,2,20,0,0,0,0,"1","Large"
"3540",3936,"17","2023-05-28","2024-05-25",2,1,9.09090909090909,4.54545454545455,20,90.9090909090909,22,2,20,0,0,0,0,"1","Large"
"3541",3936,"18","2023-04-30","2024-04-27",2,1,9.09090909090909,4.54545454545455,20,90.9090909090909,22,2,20,0,0,0,0,"1","Large"
"3542",3936,"19","2023-04-02","2024-03-30",2,1,9.09090909090909,4.54545454545455,20,90.9090909090909,22,2,20,0,0,0,0,"1","Large"
"3543",3936,"20","2023-02-26","2024-02-24",2,1,9.09090909090909,4.54545454545455,20,90.9090909090909,22,2,20,0,0,0,0,"1","Large"
"3544",3936,"21","2023-01-29","2024-01-27",0,0,0,0,22,100,22,0,22,0,0,0,0,"1","Large"
"3545",3936,"22","2023-01-01","2023-12-30",0,0,0,0,23,100,23,0,23,0,0,0,0,"1","Large"
"3546",3937,"1","2024-09-29","2025-09-27",2,1,9.09090909090909,4.54545454545455,20,90.9090909090909,22,1,7,0,0,1,13,"1","Small"
"3547",3937,"2","2024-09-01","2025-08-30",1,0,4.54545454545455,0,21,95.4545454545455,22,0,7,0,0,1,14,"1","Small"
"3548",3937,"3","2024-07-28","2025-07-26",0,0,0,0,22,100,22,0,7,0,0,0,15,"1","Small"
"3549",3937,"4","2024-06-30","2025-06-28",0,0,0,0,23,100,23,0,8,0,0,0,15,"1","Small"
"3550",3937,"5","2024-06-02","2025-05-31",0,0,0,0,23,100,23,0,7,0,0,0,16,"1","Small"
"3551",3937,"6","2024-04-28","2025-04-26",0,0,0,0,23,100,23,0,8,0,0,0,15,"1","Small"
"3552",3937,"7","2024-03-31","2025-03-29",1,0,4.16666666666667,0,23,95.8333333333333,24,0,9,0,0,1,14,"1","Small"
"3553",3937,"8","2024-02-25","2025-02-22",1,0,4.16666666666667,0,23,95.8333333333333,24,0,8,0,0,1,15,"1","Small"
"3554",3937,"9","2024-01-28","2025-01-25",2,1,8.33333333333333,4.16666666666667,22,91.6666666666667,24,0,8,0,0,2,14,"1","Small"
"3555",3937,"10","2023-12-31","2024-12-28",2,1,8.33333333333333,4.16666666666667,22,91.6666666666667,24,0,7,0,0,2,15,"1","Small"
"3556",3937,"11","2023-12-03","2024-11-30",3,2,12.5,8.33333333333333,21,87.5,24,0,8,0,0,3,13,"2","Small"
"3557",3937,"12","2023-10-29","2024-10-26",3,2,13.0434782608696,8.69565217391304,20,86.9565217391304,23,0,7,0,0,3,13,"2","Small"
"3558",3937,"13","2023-10-01","2024-09-28",3,2,12.5,8.33333333333333,21,87.5,24,0,7,0,0,3,14,"2","Small"
"3559",3937,"14","2023-09-03","2024-08-31",3,2,13.0434782608696,8.69565217391304,20,86.9565217391304,23,0,8,0,0,3,12,"2","Small"
"3560",3937,"15","2023-07-30","2024-07-27",3,2,12.5,8.33333333333333,21,87.5,24,0,8,0,0,3,13,"2","Small"
"3561",3937,"16","2023-07-02","2024-06-29",3,2,13.0434782608696,8.69565217391304,20,86.9565217391304,23,0,7,0,0,3,13,"2","Small"
"3562",3937,"17","2023-05-28","2024-05-25",3,2,13.0434782608696,8.69565217391304,20,86.9565217391304,23,0,7,0,0,3,13,"2","Small"
"3563",3937,"18","2023-04-30","2024-04-27",3,2,12.5,8.33333333333333,21,87.5,24,0,8,0,0,3,13,"2","Small"
"3564",3937,"19","2023-04-02","2024-03-30",2,1,8.69565217391304,4.34782608695652,21,91.304347826087,23,0,7,0,0,2,14,"1","Small"
"3565",3937,"20","2023-02-26","2024-02-24",3,2,12,8,22,88,25,0,9,0,0,3,13,"2","Small"
"3566",3937,"21","2023-01-29","2024-01-27",2,1,8.33333333333333,4.16666666666667,22,91.6666666666667,24,0,8,0,0,2,14,"1","Small"
"3567",3937,"22","2023-01-01","2023-12-30",2,1,8.33333333333333,4.16666666666667,22,91.6666666666667,24,0,9,0,0,2,13,"1","Small"
"3568",3942,"1","2024-09-29","2025-09-27",5,4,10.4166666666667,8.33333333333333,43,89.5833333333333,48,1,37,1,2,3,4,"2","Small"
"3569",3942,"2","2024-09-01","2025-08-30",5,4,10.4166666666667,8.33333333333333,43,89.5833333333333,48,2,36,1,3,2,4,"2","Small"
"3570",3942,"3","2024-07-28","2025-07-26",5,4,10.4166666666667,8.33333333333333,43,89.5833333333333,48,2,36,1,3,2,4,"2","Small"
"3571",3942,"4","2024-06-30","2025-06-28",5,5,9.61538461538462,9.61538461538462,47,90.3846153846154,52,2,39,1,4,2,4,"2","Small"
"3572",3942,"5","2024-06-02","2025-05-31",5,5,9.43396226415094,9.43396226415094,48,90.5660377358491,53,2,38,1,5,2,5,"2","Small"
"3573",3942,"6","2024-04-28","2025-04-26",5,5,9.43396226415094,9.43396226415094,48,90.5660377358491,53,2,37,1,6,2,5,"2","Small"
"3574",3942,"7","2024-03-31","2025-03-29",5,5,9.61538461538462,9.61538461538462,47,90.3846153846154,52,2,37,1,7,2,3,"2","Small"
"3575",3942,"8","2024-02-25","2025-02-22",5,4,10.2040816326531,8.16326530612245,44,89.7959183673469,49,2,34,0,7,3,3,"2","Small"
"3576",3942,"9","2024-01-28","2025-01-25",4,3,8.16326530612245,6.12244897959184,45,91.8367346938776,49,2,34,0,8,2,3,"1","Small"
"3577",3942,"10","2023-12-31","2024-12-28",4,3,8.51063829787234,6.38297872340426,43,91.4893617021277,47,2,31,0,8,2,4,"1","Small"
"3578",3942,"11","2023-12-03","2024-11-30",3,2,6.52173913043478,4.34782608695652,43,93.4782608695652,46,2,31,0,8,1,4,"1","Small"
"3579",3942,"12","2023-10-29","2024-10-26",3,2,6.52173913043478,4.34782608695652,43,93.4782608695652,46,2,32,0,7,1,4,"1","Small"
"3580",3942,"13","2023-10-01","2024-09-28",3,2,6.66666666666667,4.44444444444444,42,93.3333333333333,45,2,32,0,7,1,3,"1","Small"
"3581",3942,"14","2023-09-03","2024-08-31",2,1,4.65116279069767,2.32558139534884,41,95.3488372093023,43,1,32,0,6,1,3,"1","Small"
"3582",3942,"15","2023-07-30","2024-07-27",2,1,5.12820512820513,2.56410256410256,37,94.8717948717949,39,1,29,0,5,1,3,"1","Small"
"3583",3942,"16","2023-07-02","2024-06-29",2,1,5.71428571428571,2.85714285714286,33,94.2857142857143,35,1,26,0,4,1,3,"1","Small"
"3584",3942,"17","2023-05-28","2024-05-25",2,1,6.25,3.125,30,93.75,32,1,26,0,3,1,1,"1","Small"
"3585",3942,"18","2023-04-30","2024-04-27",2,1,6.25,3.125,30,93.75,32,1,27,0,2,1,1,"1","Small"
"3586",3942,"19","2023-04-02","2024-03-30",2,1,6.06060606060606,3.03030303030303,31,93.9393939393939,33,1,28,0,1,1,2,"1","Small"
"3587",3942,"20","2023-02-26","2024-02-24",1,0,2.85714285714286,0,34,97.1428571428571,35,1,30,0,1,0,3,"1","Small"
"3588",3942,"21","2023-01-29","2024-01-27",1,0,2.94117647058824,0,33,97.0588235294118,34,1,30,0,0,0,3,"1","Small"
"3589",3942,"22","2023-01-01","2023-12-30",1,0,2.77777777777778,0,35,97.2222222222222,36,1,32,0,0,0,3,"1","Small"
"3590",4030,"1","2024-09-29","2025-09-27",0,0,0,0,21,100,21,0,21,0,0,0,0,"1","Very Small"
"3591",4030,"2","2024-09-01","2025-08-30",0,0,0,0,21,100,21,0,21,0,0,0,0,"1","Very Small"
"3592",4030,"3","2024-07-28","2025-07-26",0,0,0,0,21,100,21,0,21,0,0,0,0,"1","Very Small"
"3593",4030,"4","2024-06-30","2025-06-28",0,0,0,0,23,100,23,0,23,0,0,0,0,"1","Very Small"
"3594",4030,"5","2024-06-02","2025-05-31",0,0,0,0,23,100,23,0,23,0,0,0,0,"1","Very Small"
"3595",4030,"6","2024-04-28","2025-04-26",0,0,0,0,24,100,24,0,24,0,0,0,0,"1","Very Small"
"3596",4030,"7","2024-03-31","2025-03-29",0,0,0,0,24,100,24,0,24,0,0,0,0,"1","Very Small"
"3597",4030,"8","2024-02-25","2025-02-22",0,0,0,0,23,100,23,0,23,0,0,0,0,"1","Very Small"
"3598",4030,"9","2024-01-28","2025-01-25",0,0,0,0,24,100,24,0,24,0,0,0,0,"1","Very Small"
"3599",4030,"10","2023-12-31","2024-12-28",0,0,0,0,24,100,24,0,24,0,0,0,0,"1","Very Small"
"3600",4030,"11","2023-12-03","2024-11-30",0,0,0,0,24,100,24,0,24,0,0,0,0,"1","Very Small"
"3601",4030,"12","2023-10-29","2024-10-26",0,0,0,0,24,100,24,0,24,0,0,0,0,"1","Very Small"
"3602",4030,"13","2023-10-01","2024-09-28",0,0,0,0,24,100,24,0,24,0,0,0,0,"1","Very Small"
"3603",4030,"14","2023-09-03","2024-08-31",0,0,0,0,24,100,24,0,24,0,0,0,0,"1","Very Small"
"3604",4030,"15","2023-07-30","2024-07-27",0,0,0,0,24,100,24,0,24,0,0,0,0,"1","Very Small"
"3605",4030,"16","2023-07-02","2024-06-29",0,0,0,0,23,100,23,0,23,0,0,0,0,"1","Very Small"
"3606",4030,"17","2023-05-28","2024-05-25",0,0,0,0,23,100,23,0,23,0,0,0,0,"1","Very Small"
"3607",4030,"18","2023-04-30","2024-04-27",0,0,0,0,23,100,23,0,23,0,0,0,0,"1","Very Small"
"3608",4030,"19","2023-04-02","2024-03-30",0,0,0,0,23,100,23,0,23,0,0,0,0,"1","Very Small"
"3609",4030,"20","2023-02-26","2024-02-24",0,0,0,0,23,100,23,0,23,0,0,0,0,"1","Very Small"
